Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address,Total_Sales
14980,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
14981,MacBook Pro,120000,1.0,2025-03-22,Unkown-Adress,120000.0
14982,Shoe,3500,2.0,2025-03-22,Unkown-Adress,7000.0
14983,Samsung S22,38000,1.0,Unknown-Date,"Hawassa, Ethiopia",38000.0
14984,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
14985,Laptop Bag,2500,1.0,2025-03-22,"Bole, Addis Ababa",2500.0
14986,Wireless Mouse,1200,3.0,Unknown-Date,"Bahir Dar, Ethiopia",3600.0
14987,iPhone 13,45000,1.0,2025-02-10,"Bahir Dar, Ethiopia",45000.0
14988,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
14989,MacBook Pro,120000,3.0,2025-03-22,Unkown-Adress,360000.0
14990,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
14991,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
14992,Shoe,3500,2.0,Unknown-Date,"Mekelle, Ethiopia",7000.0
14993,Wireless Mouse,1200,3.0,Unknown-Date,"Hawassa, Ethiopia",3600.0
14994,Laptop Bag,2500,1.0,2025-01-15,Unkown-Adress,2500.0
14995,Laptop Bag,2500,2.0,Unknown-Date,Unkown-Adress,5000.0
14996,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
14997,Samsung S22,38000,1.0,2025-03-22,"Hawassa, Ethiopia",38000.0
14998,iPhone 13,45000,1.0,2025-03-22,"Mekelle, Ethiopia",45000.0
14999,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
15000,Shoe,3500,3.0,2025-01-15,"Hawassa, Ethiopia",10500.0
15001,Samsung S22,38000,1.0,2025-02-10,"Bahir Dar, Ethiopia",38000.0
15002,Shoe,3500,1.0,Unknown-Date,"Bahir Dar, Ethiopia",3500.0
15003,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15004,Laptop Bag,2500,3.0,2025-05-12,Unkown-Adress,7500.0
15005,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
15006,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
15007,Wireless Mouse,1200,1.0,2025-05-12,"Bole, Addis Ababa",1200.0
15008,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
15009,Samsung S22,38000,1.0,Unknown-Date,"Megenagna, Addis Ababa",38000.0
15010,Samsung S22,38000,3.0,Unknown-Date,"Hawassa, Ethiopia",114000.0
15011,Samsung S22,38000,3.0,2025-04-05,"Mekelle, Ethiopia",114000.0
15012,Shoe,3500,1.0,2025-03-22,"Hawassa, Ethiopia",3500.0
15013,MacBook Pro,120000,2.0,2025-04-05,"Mekelle, Ethiopia",240000.0
15014,Laptop Bag,2500,1.0,2025-04-05,"Bole, Addis Ababa",2500.0
15015,Wireless Mouse,1200,1.0,2025-03-22,Unkown-Adress,1200.0
15016,iPhone 13,45000,1.0,2025-01-15,"Mekelle, Ethiopia",45000.0
15017,MacBook Pro,120000,1.0,2025-03-22,Unkown-Adress,120000.0
15018,iPhone 13,45000,1.0,2025-02-10,Unkown-Adress,45000.0
15019,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
15020,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
15021,Laptop Bag,2500,2.0,Unknown-Date,"Bole, Addis Ababa",5000.0
15022,MacBook Pro,120000,3.0,2025-02-10,"Mekelle, Ethiopia",360000.0
15023,iPhone 13,45000,3.0,2025-04-05,"Mekelle, Ethiopia",135000.0
15024,Shoe,3500,1.0,2025-01-15,"Bahir Dar, Ethiopia",3500.0
15025,MacBook Pro,120000,2.0,Unknown-Date,"Hawassa, Ethiopia",240000.0
15026,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
15027,Shoe,3500,2.0,2025-05-12,"Megenagna, Addis Ababa",7000.0
15028,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
15029,Samsung S22,38000,1.0,2025-01-15,"Adama, Ethiopia",38000.0
15030,Wireless Mouse,1200,1.0,2025-02-10,"Megenagna, Addis Ababa",1200.0
15031,Laptop Bag,2500,2.0,2025-02-10,"Adama, Ethiopia",5000.0
15032,Laptop Bag,2500,3.0,2025-02-10,Unkown-Adress,7500.0
15033,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15034,Laptop Bag,2500,1.0,2025-04-05,"Adama, Ethiopia",2500.0
15035,iPhone 13,45000,3.0,2025-03-22,"Megenagna, Addis Ababa",135000.0
15036,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
15037,iPhone 13,45000,1.0,2025-02-10,Unkown-Adress,45000.0
15038,MacBook Pro,120000,2.0,Unknown-Date,"Adama, Ethiopia",240000.0
15039,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
15040,iPhone 13,45000,3.0,2025-05-12,"Megenagna, Addis Ababa",135000.0
15041,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
15042,Wireless Mouse,1200,3.0,2025-03-22,"Bahir Dar, Ethiopia",3600.0
15043,Shoe,3500,3.0,Unknown-Date,"Bahir Dar, Ethiopia",10500.0
15044,Samsung S22,38000,1.0,2025-04-05,"Bole, Addis Ababa",38000.0
15045,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
15046,Shoe,3500,2.0,Unknown-Date,"Bahir Dar, Ethiopia",7000.0
15047,MacBook Pro,120000,1.0,Unknown-Date,"Adama, Ethiopia",120000.0
15048,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
15049,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
15050,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
15051,Samsung S22,38000,3.0,2025-03-22,Unkown-Adress,114000.0
15052,Samsung S22,38000,3.0,2025-02-10,"Mekelle, Ethiopia",114000.0
15053,Samsung S22,38000,2.0,2025-04-05,"Megenagna, Addis Ababa",76000.0
15054,Laptop Bag,2500,2.0,2025-02-10,Unkown-Adress,5000.0
15055,iPhone 13,45000,1.0,Unknown-Date,"Mekelle, Ethiopia",45000.0
15056,Wireless Mouse,1200,1.0,2025-02-10,"Megenagna, Addis Ababa",1200.0
15057,MacBook Pro,120000,3.0,2025-05-12,Unkown-Adress,360000.0
15058,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
15059,Shoe,3500,3.0,Unknown-Date,"Megenagna, Addis Ababa",10500.0
15060,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
15061,Laptop Bag,2500,1.0,Unknown-Date,"Bole, Addis Ababa",2500.0
15062,Wireless Mouse,1200,1.0,Unknown-Date,"Adama, Ethiopia",1200.0
15063,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
15064,Samsung S22,38000,1.0,Unknown-Date,"Adama, Ethiopia",38000.0
15065,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
15066,MacBook Pro,120000,3.0,2025-03-22,Unkown-Adress,360000.0
15067,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
15068,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
15069,Shoe,3500,1.0,Unknown-Date,"Bole, Addis Ababa",3500.0
15070,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
15071,Samsung S22,38000,1.0,Unknown-Date,"Megenagna, Addis Ababa",38000.0
15072,Laptop Bag,2500,1.0,Unknown-Date,"Megenagna, Addis Ababa",2500.0
15073,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
15074,Laptop Bag,2500,2.0,Unknown-Date,"Mekelle, Ethiopia",5000.0
15075,iPhone 13,45000,2.0,2025-01-15,"Megenagna, Addis Ababa",90000.0
15076,Laptop Bag,2500,2.0,Unknown-Date,"Bahir Dar, Ethiopia",5000.0
15077,MacBook Pro,120000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",120000.0
15078,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
15079,MacBook Pro,120000,1.0,2025-02-10,"Bahir Dar, Ethiopia",120000.0
15080,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
15081,Samsung S22,38000,1.0,2025-01-15,Unkown-Adress,38000.0
15082,Wireless Mouse,1200,3.0,2025-05-12,"Hawassa, Ethiopia",3600.0
15083,Shoe,3500,1.0,2025-03-22,Unkown-Adress,3500.0
15084,MacBook Pro,120000,1.0,2025-04-05,Unkown-Adress,120000.0
15085,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
15086,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
15087,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15088,Wireless Mouse,1200,1.0,2025-02-10,"Megenagna, Addis Ababa",1200.0
15089,Wireless Mouse,1200,3.0,Unknown-Date,"Adama, Ethiopia",3600.0
15090,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
15091,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
15092,Wireless Mouse,1200,1.0,2025-02-10,"Megenagna, Addis Ababa",1200.0
15093,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
15094,Laptop Bag,2500,3.0,2025-03-22,"Bole, Addis Ababa",7500.0
15095,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
15096,Laptop Bag,2500,1.0,2025-03-22,Unkown-Adress,2500.0
15097,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
15098,Wireless Mouse,1200,1.0,2025-04-05,"Bole, Addis Ababa",1200.0
15099,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
15100,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
15101,iPhone 13,45000,3.0,Unknown-Date,"Mekelle, Ethiopia",135000.0
15102,Samsung S22,38000,3.0,2025-03-22,Unkown-Adress,114000.0
15103,iPhone 13,45000,1.0,2025-03-22,"Megenagna, Addis Ababa",45000.0
15104,MacBook Pro,120000,1.0,Unknown-Date,"Hawassa, Ethiopia",120000.0
15105,Wireless Mouse,1200,1.0,2025-03-22,"Adama, Ethiopia",1200.0
15106,MacBook Pro,120000,1.0,Unknown-Date,"Mekelle, Ethiopia",120000.0
15107,Laptop Bag,2500,1.0,2025-05-12,Unkown-Adress,2500.0
15108,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
15109,iPhone 13,45000,1.0,Unknown-Date,"Bole, Addis Ababa",45000.0
15110,iPhone 13,45000,1.0,2025-02-10,Unkown-Adress,45000.0
15111,Wireless Mouse,1200,3.0,2025-01-15,Unkown-Adress,3600.0
15112,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
15113,Laptop Bag,2500,2.0,Unknown-Date,Unkown-Adress,5000.0
15114,Shoe,3500,1.0,2025-02-10,"Bahir Dar, Ethiopia",3500.0
15115,Samsung S22,38000,2.0,2025-02-10,Unkown-Adress,76000.0
15116,Shoe,3500,3.0,Unknown-Date,"Adama, Ethiopia",10500.0
15117,iPhone 13,45000,1.0,2025-05-12,"Adama, Ethiopia",45000.0
15118,Laptop Bag,2500,3.0,Unknown-Date,"Mekelle, Ethiopia",7500.0
15119,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15120,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
15121,Samsung S22,38000,1.0,2025-01-15,Unkown-Adress,38000.0
15122,iPhone 13,45000,1.0,2025-03-22,Unkown-Adress,45000.0
15123,Wireless Mouse,1200,1.0,2025-03-22,"Bole, Addis Ababa",1200.0
15124,Wireless Mouse,1200,3.0,Unknown-Date,"Adama, Ethiopia",3600.0
15125,iPhone 13,45000,2.0,2025-04-05,"Bahir Dar, Ethiopia",90000.0
15126,Laptop Bag,2500,1.0,Unknown-Date,"Mekelle, Ethiopia",2500.0
15127,iPhone 13,45000,3.0,2025-02-10,"Bahir Dar, Ethiopia",135000.0
15128,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
15129,Samsung S22,38000,3.0,2025-05-12,Unkown-Adress,114000.0
15130,iPhone 13,45000,1.0,2025-02-10,"Mekelle, Ethiopia",45000.0
15131,Samsung S22,38000,3.0,Unknown-Date,"Adama, Ethiopia",114000.0
15132,iPhone 13,45000,1.0,Unknown-Date,"Mekelle, Ethiopia",45000.0
15133,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
15134,Shoe,3500,1.0,2025-03-22,"Adama, Ethiopia",3500.0
15135,Samsung S22,38000,2.0,Unknown-Date,"Mekelle, Ethiopia",76000.0
15136,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
15137,Shoe,3500,1.0,Unknown-Date,"Hawassa, Ethiopia",3500.0
15138,Laptop Bag,2500,3.0,2025-01-15,"Bole, Addis Ababa",7500.0
15139,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
15140,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
15141,Laptop Bag,2500,2.0,Unknown-Date,"Mekelle, Ethiopia",5000.0
15142,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15143,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
15144,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
15145,Shoe,3500,3.0,2025-04-05,Unkown-Adress,10500.0
15146,MacBook Pro,120000,1.0,Unknown-Date,"Megenagna, Addis Ababa",120000.0
15147,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
15148,MacBook Pro,120000,1.0,2025-05-12,Unkown-Adress,120000.0
15149,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
15150,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
15151,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15152,Samsung S22,38000,1.0,Unknown-Date,"Hawassa, Ethiopia",38000.0
15153,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
15154,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
15155,Samsung S22,38000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",114000.0
15156,MacBook Pro,120000,3.0,2025-05-12,Unkown-Adress,360000.0
15157,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
15158,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
15159,Wireless Mouse,1200,3.0,2025-03-22,Unkown-Adress,3600.0
15160,Shoe,3500,1.0,2025-05-12,"Hawassa, Ethiopia",3500.0
15161,Laptop Bag,2500,1.0,2025-01-15,Unkown-Adress,2500.0
15162,Wireless Mouse,1200,2.0,Unknown-Date,Unkown-Adress,2400.0
15163,iPhone 13,45000,1.0,2025-04-05,Unkown-Adress,45000.0
15164,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
15165,Shoe,3500,3.0,2025-04-05,Unkown-Adress,10500.0
15166,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
15167,Laptop Bag,2500,3.0,Unknown-Date,"Bahir Dar, Ethiopia",7500.0
15168,Laptop Bag,2500,2.0,2025-04-05,"Adama, Ethiopia",5000.0
15169,Shoe,3500,2.0,2025-05-12,"Megenagna, Addis Ababa",7000.0
15170,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
15171,Samsung S22,38000,3.0,2025-05-12,"Hawassa, Ethiopia",114000.0
15172,Wireless Mouse,1200,1.0,Unknown-Date,"Adama, Ethiopia",1200.0
15173,Laptop Bag,2500,1.0,2025-04-05,"Megenagna, Addis Ababa",2500.0
15174,Wireless Mouse,1200,1.0,Unknown-Date,"Bahir Dar, Ethiopia",1200.0
15175,MacBook Pro,120000,3.0,Unknown-Date,"Bole, Addis Ababa",360000.0
15176,Laptop Bag,2500,1.0,Unknown-Date,"Bole, Addis Ababa",2500.0
15177,iPhone 13,45000,1.0,2025-05-12,"Hawassa, Ethiopia",45000.0
15178,iPhone 13,45000,3.0,Unknown-Date,"Megenagna, Addis Ababa",135000.0
15179,iPhone 13,45000,3.0,2025-05-12,Unkown-Adress,135000.0
15180,Laptop Bag,2500,3.0,2025-03-22,Unkown-Adress,7500.0
15181,iPhone 13,45000,1.0,2025-05-12,Unkown-Adress,45000.0
15182,iPhone 13,45000,1.0,2025-03-22,"Bole, Addis Ababa",45000.0
15183,Laptop Bag,2500,3.0,2025-02-10,"Bahir Dar, Ethiopia",7500.0
15184,Shoe,3500,2.0,2025-04-05,"Hawassa, Ethiopia",7000.0
15185,iPhone 13,45000,1.0,2025-05-12,"Mekelle, Ethiopia",45000.0
15186,Samsung S22,38000,3.0,Unknown-Date,"Megenagna, Addis Ababa",114000.0
15187,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
15188,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
15189,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
15190,Shoe,3500,3.0,Unknown-Date,"Bole, Addis Ababa",10500.0
15191,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
15192,Samsung S22,38000,1.0,2025-05-12,"Adama, Ethiopia",38000.0
15193,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
15194,Wireless Mouse,1200,3.0,2025-02-10,Unkown-Adress,3600.0
15195,Shoe,3500,3.0,Unknown-Date,"Adama, Ethiopia",10500.0
15196,MacBook Pro,120000,2.0,2025-05-12,"Mekelle, Ethiopia",240000.0
15197,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
15198,Shoe,3500,3.0,2025-02-10,"Mekelle, Ethiopia",10500.0
15199,Wireless Mouse,1200,2.0,Unknown-Date,"Megenagna, Addis Ababa",2400.0
15200,Laptop Bag,2500,1.0,2025-01-15,Unkown-Adress,2500.0
15201,Samsung S22,38000,1.0,Unknown-Date,"Adama, Ethiopia",38000.0
15202,iPhone 13,45000,1.0,2025-01-15,"Hawassa, Ethiopia",45000.0
15203,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
15204,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
15205,MacBook Pro,120000,3.0,2025-02-10,"Mekelle, Ethiopia",360000.0
15206,Shoe,3500,1.0,Unknown-Date,"Mekelle, Ethiopia",3500.0
15207,Shoe,3500,2.0,2025-02-10,"Bole, Addis Ababa",7000.0
15208,Laptop Bag,2500,1.0,2025-04-05,"Bahir Dar, Ethiopia",2500.0
15209,iPhone 13,45000,3.0,2025-05-12,"Bahir Dar, Ethiopia",135000.0
15210,Wireless Mouse,1200,3.0,2025-02-10,Unkown-Adress,3600.0
15211,Wireless Mouse,1200,3.0,2025-03-22,"Bole, Addis Ababa",3600.0
15212,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
15213,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
15214,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
15215,Shoe,3500,1.0,Unknown-Date,"Bole, Addis Ababa",3500.0
15216,Shoe,3500,2.0,2025-03-22,Unkown-Adress,7000.0
15217,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
15218,Wireless Mouse,1200,1.0,2025-01-15,Unkown-Adress,1200.0
15219,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
15220,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
15221,MacBook Pro,120000,3.0,2025-04-05,Unkown-Adress,360000.0
15222,Laptop Bag,2500,2.0,2025-04-05,"Hawassa, Ethiopia",5000.0
15223,Laptop Bag,2500,1.0,2025-02-10,"Adama, Ethiopia",2500.0
15224,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
15225,Wireless Mouse,1200,3.0,2025-05-12,"Bole, Addis Ababa",3600.0
15226,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
15227,Laptop Bag,2500,2.0,Unknown-Date,"Adama, Ethiopia",5000.0
15228,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
15229,Laptop Bag,2500,1.0,Unknown-Date,"Bole, Addis Ababa",2500.0
15230,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
15231,Shoe,3500,1.0,Unknown-Date,"Bole, Addis Ababa",3500.0
15232,iPhone 13,45000,3.0,2025-01-15,"Megenagna, Addis Ababa",135000.0
15233,iPhone 13,45000,2.0,2025-03-22,Unkown-Adress,90000.0
15234,Shoe,3500,3.0,Unknown-Date,"Hawassa, Ethiopia",10500.0
15235,Shoe,3500,3.0,2025-02-10,Unkown-Adress,10500.0
15236,Laptop Bag,2500,3.0,Unknown-Date,"Hawassa, Ethiopia",7500.0
15237,MacBook Pro,120000,1.0,2025-03-22,"Bahir Dar, Ethiopia",120000.0
15238,Laptop Bag,2500,2.0,Unknown-Date,"Megenagna, Addis Ababa",5000.0
15239,Laptop Bag,2500,1.0,2025-04-05,Unkown-Adress,2500.0
15240,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
15241,Wireless Mouse,1200,1.0,2025-05-12,Unkown-Adress,1200.0
15242,Shoe,3500,2.0,2025-01-15,Unkown-Adress,7000.0
15243,Samsung S22,38000,1.0,2025-02-10,"Bole, Addis Ababa",38000.0
15244,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
15245,Samsung S22,38000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",38000.0
15246,Wireless Mouse,1200,3.0,2025-04-05,Unkown-Adress,3600.0
15247,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
15248,Shoe,3500,1.0,2025-03-22,"Adama, Ethiopia",3500.0
15249,Laptop Bag,2500,2.0,2025-04-05,Unkown-Adress,5000.0
15250,MacBook Pro,120000,2.0,Unknown-Date,"Megenagna, Addis Ababa",240000.0
15251,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
15252,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
15253,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
15254,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
15255,Laptop Bag,2500,3.0,Unknown-Date,"Hawassa, Ethiopia",7500.0
15256,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
15257,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15258,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
15259,MacBook Pro,120000,3.0,2025-04-05,Unkown-Adress,360000.0
15260,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
15261,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
15262,Laptop Bag,2500,1.0,Unknown-Date,"Adama, Ethiopia",2500.0
15263,iPhone 13,45000,1.0,2025-05-12,"Bahir Dar, Ethiopia",45000.0
15264,iPhone 13,45000,1.0,2025-01-15,"Bahir Dar, Ethiopia",45000.0
15265,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
15266,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
15267,iPhone 13,45000,3.0,2025-03-22,"Adama, Ethiopia",135000.0
15268,Samsung S22,38000,2.0,2025-03-22,"Adama, Ethiopia",76000.0
15269,Laptop Bag,2500,1.0,Unknown-Date,"Bole, Addis Ababa",2500.0
15270,Wireless Mouse,1200,3.0,2025-02-10,Unkown-Adress,3600.0
15271,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15272,Samsung S22,38000,3.0,2025-03-22,"Bole, Addis Ababa",114000.0
15273,Samsung S22,38000,1.0,2025-04-05,"Hawassa, Ethiopia",38000.0
15274,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
15275,Shoe,3500,2.0,2025-04-05,Unkown-Adress,7000.0
15276,Laptop Bag,2500,1.0,Unknown-Date,"Mekelle, Ethiopia",2500.0
15277,Laptop Bag,2500,2.0,2025-02-10,"Mekelle, Ethiopia",5000.0
15278,Laptop Bag,2500,2.0,2025-05-12,"Bole, Addis Ababa",5000.0
15279,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
15280,iPhone 13,45000,3.0,2025-04-05,Unkown-Adress,135000.0
15281,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15282,Shoe,3500,1.0,2025-05-12,"Bahir Dar, Ethiopia",3500.0
15283,MacBook Pro,120000,1.0,Unknown-Date,"Bole, Addis Ababa",120000.0
15284,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
15285,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
15286,MacBook Pro,120000,1.0,2025-03-22,"Megenagna, Addis Ababa",120000.0
15287,Laptop Bag,2500,1.0,Unknown-Date,"Megenagna, Addis Ababa",2500.0
15288,Laptop Bag,2500,1.0,Unknown-Date,"Adama, Ethiopia",2500.0
15289,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
15290,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
15291,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
15292,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
15293,Laptop Bag,2500,3.0,2025-02-10,"Megenagna, Addis Ababa",7500.0
15294,Samsung S22,38000,1.0,2025-01-15,Unkown-Adress,38000.0
15295,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
15296,Wireless Mouse,1200,2.0,2025-03-22,Unkown-Adress,2400.0
15297,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
15298,Shoe,3500,2.0,2025-04-05,Unkown-Adress,7000.0
15299,Shoe,3500,2.0,2025-02-10,Unkown-Adress,7000.0
15300,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
15301,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
15302,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
15303,MacBook Pro,120000,1.0,2025-01-15,"Mekelle, Ethiopia",120000.0
15304,iPhone 13,45000,1.0,Unknown-Date,"Mekelle, Ethiopia",45000.0
15305,iPhone 13,45000,1.0,2025-01-15,"Bole, Addis Ababa",45000.0
15306,Shoe,3500,1.0,Unknown-Date,"Hawassa, Ethiopia",3500.0
15307,MacBook Pro,120000,1.0,2025-05-12,"Hawassa, Ethiopia",120000.0
15308,Samsung S22,38000,1.0,2025-01-15,"Mekelle, Ethiopia",38000.0
15309,Samsung S22,38000,1.0,Unknown-Date,"Mekelle, Ethiopia",38000.0
15310,iPhone 13,45000,3.0,Unknown-Date,"Bole, Addis Ababa",135000.0
15311,Samsung S22,38000,2.0,Unknown-Date,"Megenagna, Addis Ababa",76000.0
15312,MacBook Pro,120000,1.0,2025-05-12,"Hawassa, Ethiopia",120000.0
15313,MacBook Pro,120000,1.0,2025-02-10,"Adama, Ethiopia",120000.0
15314,iPhone 13,45000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",45000.0
15315,Shoe,3500,3.0,Unknown-Date,"Hawassa, Ethiopia",10500.0
15316,Laptop Bag,2500,1.0,Unknown-Date,"Bahir Dar, Ethiopia",2500.0
